event_id,focal_code,focal_name,event_date,specificity,specific_items,text_tokens,sample_question,sample_answer,specificity_z
NONAI00651_002976_20230210,002976,瑞玛精密,2023-02-10,2.1739130434782608,1,46,请问公司何时开董事会和股东大会？,您好，公司将根据法律法规、《公司章程》等相关规定及实际经营情况的需要，适时召开董事会和股东大会，谢谢关注！,-0.5219300904213422
NONAI00652_002979_20230228,002979,雷赛智能,2023-02-28,6.666666666666667,3,45,董秘您好，请问公司最近经营情况如何？,您好，目前公司经营情况良好，具体经营情况数据可关注公司在指定信息披露媒体发布的定期报告。谢谢关注！,0.2301587113166595
NONAI00653_002980_20230105,002980,华盛昌,2023-01-05,2.898550724637681,2,69,请问公司下属公司多多药业是否有蒙脱石散？公司呼吸机、血氧仪认证工作进展顺利吗？,尊敬的投资者，您好！感谢您对公司的关注。公司没有下属公司多多药业，也没有销售蒙脱石散；公司正在积极推进呼吸机、血氧仪产品的国内医疗注册认证相关事宜，谢谢！,-0.400625444979729
NONAI00654_002981_20230106,002981,朝阳科技,2023-01-06,15.151515151515152,5,33,董秘，你好！截止2022/12/31日，股东人数多少？请不要回避！,尊敬的投资者，您好。截至2022年12月30日，公司股东人数大约为9076户，感谢您的关注。,1.6505258324875483
NONAI00655_002983_20230105,002983,芯瑞达,2023-01-05,0.0,0,24,亲爱的董秘，公司的股价几年以来业绩不错，但走势死水一潭，管理层是否能送股加分红股来改善一下流动性？谢谢！,感谢您对芯瑞达的关注。感谢您的建议，我们将转呈管理层。,-0.8858440267461817
NONAI00656_002984_20230105,002984,森麒麟,2023-01-05,3.5714285714285716,5,140,领导好，作为小股东已关注公司定增方案，请教公司 考虑股权融资方案将带来超20%的股权稀释成本（定增前股本6.5e/定增后股本8.5e=76%），公司能否在缩减定增股本的基础上提升资产负债率（公司目前资产负债率30%，远低于行业龙头50-60%水平），采用债源融资补充融资，降低股权稀释水平，维护原股东利益，谢谢！,尊敬的投资者您好！感谢您对公司提出的宝贵建议，您的建议已及时转达公司董事会，公司董事会将充分考量及尊重投资者们的建议，如有相关规划，公司将及时履行程序并对外公告。公司管理层将继续坚持稳健经营，持续提升公司核心竞争力，未来，伴随公司新建产能的逐渐释放，必将为股东创造更大价值。非常感谢您对公司的关注与建议！,-0.28798541706965963
NONAI00657_002987_20230103,002987,京北方,2023-01-03,10.76923076923077,7,65,尊敬的高管，能否劳驾您查查本月最新的股东数？麻烦您了！,"尊敬的投资者您好，感谢关注京北方。根据中国证券登记结算有限责任公司提供的数据表，截至2022年12月30日，公司股东人数为35,743户（含信用账户合并数）。谢谢！",0.9169296270476387
NONAI00658_002989_20230117,002989,中天精装,2023-01-17,2.898550724637681,2,69,您好。目前元宇宙技术正在飞速发展，其中涉及到很多场景设计，与贵公司的工程设计相重合，建议贵公司未来考虑向这方面进行拓展研究，以便丰富公司的产品服务体系，获得更多高附加值利润，以回报投资者。,尊敬的投资者您好！术业有专攻，赚自己认知范围内的钱，这是公司的一贯作风。我们目前不具备元宇宙场景设计的核心能力，未参与其设计。感谢您对公司的支持与关注！,-0.400625444979729
NONAI00659_002990_20230313,002990,盛视科技,2023-03-13,2.272727272727273,1,44,董秘您好，请问截止3月10日收盘的股东人数，谢谢，祝工作顺利！,您好！如需查询股东人数，您可以发送本人有效证件及持股证明扫描件至公司邮箱investor@maxvision.com.cn进行查询。谢谢！,-0.5053885478611222
NONAI00660_002992_20230105,002992,宝明科技,2023-01-05,4.166666666666667,2,48,你好，贵司的pet铜箔目前有送样了吗，是否已经通过客户的验证，是否已有在手订单,尊敬的投资者，您好！公司PET复合铜箔产品已经送样多家客户，与各大电池厂商积极合作中。感谢您对公司的关注，谢谢！,-0.18834231545690594
NONAI00661_002993_20230103,002993,奥海科技,2023-01-03,18.51851851851852,5,27,请告，12月末股东人数是多少？谢谢,"您好！截止12月30日，公司股东总户数为22,226。感谢您对公司的关注！",2.2141635789839325
NONAI00662_002995_20230322,002995,天地在线,2023-03-22,2.6666666666666665,2,75,请问贵公司与阿里巴巴，腾讯，360，网易，微软等大公司有合作吗？,投资者您好！公司分别与腾讯、360、爱奇艺、今日头条、小红书等知名企业、集团建立了良好的合作关系，构建了多元化的互联网媒体资源与产品服务体系。感谢您对天地在线的支持与关注！,-0.4394429315210453
NONAI00663_002997_20230202,002997,瑞鹄模具,2023-02-02,2.7027027027027026,1,37,请问贵司轻量化零部件业务进展如何？是否已实现部分投产？,您好！公司零部件业务已按公司计划进行投产，部分零部件已实现批量生产供货。感谢关注！,-0.43341048428827317
NONAI00664_002999_20230327,002999,天禾股份,2023-03-27,1.8181818181818181,1,55,贵公司与俄罗斯钾肥等化工产品的贸易往来吗,您好！公司目前暂未与俄罗斯钾肥有直接的化工产品贸易往来，公司会根据实际情况把握发展机遇。感谢您对公司的关注和建议，谢谢！,-0.5814796436381341
NONAI00665_003001_20230105,003001,中岩大地,2023-01-05,0.0,0,26,董秘你好，贵司有没有布局信创或数字经济？,尊敬的投资者您好，公司目前尚未涉及该类业务，感谢您的关注！,-0.8858440267461817
NONAI00666_003004_20230103,003004,声迅股份,2023-01-03,10.909090909090908,6,55,你好 最新股东人数是多少 谢谢,"尊敬的投资者您好！根据中国结算下发的最新股东数据，截止到2022年12月30日，公司股东持有人数（已合并）为14,177人，感谢您的关注，谢谢。",0.9403422719021036
NONAI00667_003005_20230106,003005,竞业达,2023-01-06,8.0,2,25,公司在沙特阿拉伯有分公司吗？,您好，感谢您对公司的关注。公司未在沙特阿拉伯设立分公司。,0.4533592589292277
NONAI00668_003007_20230328,003007,直真科技,2023-03-28,2.9411764705882355,7,238,你好，贵公司\n叠加5G、数字经济、东数西算、人工智能、智慧政务是否属实？,尊敬的投资者您好！近年来电信运营商持续推进以 5G、大数据、云计算、人工智能和物联网等为代表的新型数字化基础设施建设；积极落实国家“东数西算”工程部署，引领算力网络从概念原型进入产业实践。公司致力于为国内电信运营商和大型企业客户的信息网络和 IT 基础设施提供运营支撑系统（OSS）全面解决方案，持续推进云网管产品、传输网络 SDN 控制器、传输运维工作台、IP 运维工作台等产品的研发和应用，为电信运营商在算力网络基础设施建设和运维中的需求提供支撑。更多业务详情您可参见定期报告披露的信息。敬请广大投资者理性投资，注意投资风险，感谢您的关注。,-0.39348987760081056
NONAI00669_003010_20230103,003010,若羽臣,2023-01-03,1.5384615384615385,1,65,您好！请问截至22年12月31号，公司股东人数是多少？谢谢！,尊敬的投资者，您好。如您需要查阅最新一期股东人数，请您向公司公开邮箱（ryczjsw@gzruoyuchen.com）发送本人股东证明（持股情况）等信息，公司经核实股东身份后予以提供，谢谢！,-0.6283049333470645
NONAI00670_003012_20230104,003012,东鹏控股,2023-01-04,1.0869565217391304,1,92,黄董您好，新年伊始，首先恭祝公司及全体员工新年快乐，阖家欢乐！请问东鹏在新的一年对利润增长有什么规划吗？是否有投资其他行业的打算？公司股价上市连年下跌，屡遭大股东减持，是否有回购或增持的计划？谢谢,各位投资者，新年快乐！投资顺利！按照法规要求，公司在与投资者进行互动交流时，不得泄露公司业绩目标、投资计划等未经披露的重大信息，请您谅解，公司重大事项信息请以法定信息披露媒体披露的公告为准。谢谢您的关注！,-0.703887058583762
NONAI00671_003013_20230102,003013,地铁设计,2023-01-02,15.789473684210526,6,38,30日股东数,"您好，感谢您的关注。截至2022年12月30日，公司股东总户数（未合并融资融券信用账户）为12,511户。",1.7573203528763368
NONAI00672_003016_20230110,003016,欣贺股份,2023-01-10,9.565217391304348,11,115,请问贵司截止2022年12月31日的股东人数是多少，谢谢。,尊敬的投资者，您好！根据信息披露谨慎公平原则，为保证所有投资者平等获悉公司信息，公司仅在定期报告中公开披露对应时点的股东人数。公司最新股东情况请详见公司于2022年10月27日发布于巨潮资讯网（www.cninfo.com.cn）的《2022年第三季度报告》中相关内容。感谢您对欣贺股份的关注！,0.715377293083112
NONAI00673_003019_20230105,003019,宸展光电,2023-01-05,2.5316455696202533,2,79,您好，请问贵司在教育信息化中是否有相关人机互动产品及应用？,您好，教育信息化领域是公司产品的应用领域之一，除此之外，公司产品还广泛应用于智能零售、工业自动化、智慧金融、智慧医疗、游戏博弈、远端会议、智慧物流、智能健身、智能座舱等多个应用领域。,-0.46204551862105214
NONAI00674_003027_20230103,003027,同兴环保,2023-01-03,20.0,4,20,请问截止12月30日公司的股东人数是多少？谢谢！,"您好！截至2022.12.30，公司股东户数21,837户。感谢关注。",2.4621641874423417
NONAI00675_003028_20230325,003028,振邦智能,2023-03-25,0.0,0,42,请问公司有没有半导体或者软件相关的产品,您好！公司关注半导体相关前沿技术的发展和应用，向上游供应商购买半导体相关产品。感谢您的关注！,-0.8858440267461817
NONAI00676_003029_20230320,003029,吉大正元,2023-03-20,2.985074626865672,2,67,您好!定向增发啥时结束?,您好，公司向特定对象发行股票申请已获得深交所受理，目前尚在审核中，后续进展情况敬请关注公司在巨潮资讯网（http://www.cninfo.com.cn）披露的公告。感谢您对公司的关注！,-0.3861413082105812
NONAI00677_003032_20230310,003032,传智教育,2023-03-10,1.2195121951219512,2,164,请问公司是否有人工智能AI的职业培训？是否为国内龙头企业谢谢,尊敬的投资者，您好。公司目前开设有人工智能领域的数字化专业人才课程，课程目标为培养人工智能AI开发人才，课程内容覆盖计算机视觉、自然语言处理、推荐系统、机器学习、深度学习、数据挖掘、数据分析、知识图谱等。课程理论和实践相结合，培养学员AI算法的举一反三能力和企业业务流的实战能力；通过AI企业级项目全面提升学员的技术综合运用能力和典型行业问题解决能力，感谢您的关注。,-0.6816971844176132
NONAI00678_003035_20230103,003035,南网能源,2023-01-03,12.76595744680851,6,47,请问公司12月末股东人数是多少，谢谢,"尊敬的投资者您好，截至2022年12月30日，公司合并普通账户和融资融券信用账户的持有人数为159,242。感谢您的关注。",1.2511824929486204
NONAI00679_003040_20230106,003040,楚天龙,2023-01-06,0.0,0,210,董秘，你好，请问公司有参与数字货币APP相关的业务吗？,您好！公司已构建了数字人民币用户侧、发行侧、受理侧、系统侧产品矩阵，并建立了完善的数字人民币技术支持和服务体系。其中，用户侧、系统侧、受理侧的部分产品已开始商用。我公司受理侧产品支持数字人民币APP正反扫码支付、碰一碰支付。\n公司协助多家运营机构设计、制作并发行的形态多样、功能丰富的数字人民币硬钱包都取得了试点测试的成功。同时，在考虑大众便捷支付的情况下，具有硬件安全载体支撑的软钱包与硬钱包的有机结合方案，是公司以及产业各方积极探索的重要方向之一。\n感谢关注！,-0.8858440267461817
NONAI00680_300001_20230204,300001,特锐德,2023-02-04,4.761904761904762,1,21,请问贵司是否有意向开展充电桩/换电站融资租赁相关业务？国网融资租赁自2011年成立起至今发展迅速，资产总额和业务规模均突破1600亿，能源电力行业融资租赁机构中排名第一。现对换电站市场进行调研，如有合作意向请致电19910601520，谢谢！,您好，您的信息已收到，感谢您对公司的关注与支持！,-0.08869921384415232
NONAI00681_300002_20230328,300002,神州泰岳,2023-03-28,6.896551724137931,2,29,请问公司海外收入占比是多少呢？,尊敬的投资者，您好！根据已披露的定期报告，我司海外收入占比约为65%。,0.26864156435330905
NONAI00682_300005_20230106,300005,探路者,2023-01-06,4.232804232804233,8,189,请问公司有芯片板块，是否有计划尽快将智能芯片应用于户外活动的服装和用品中，可以监测心率等指标，并用于登山航海等的定位追踪救险等，将高科技尽快与户外活动相结合，并尽快发布业务拓展公告？,您好，公司已推出了北斗版防寒服，增加了北斗卫星导航定位模块，可以通过自带的移动通信模块同步位置信息，绑定紧急联系人，既实现了“中国北斗卫星导航系统”在户外服装领域的实际应用，亦为中国户外服装实现智能化提供了有益的探索；2022年8月，公司与中国电信卫星通信分公司联合发布了两款卫星通信产品，两款产品均具备天通语音、短信能力，可应用于户外探险、越野自驾等多种场景，为用户提供全时空、全天候、安全可靠的通信服务。感谢您的关注。,-0.17727085972215562
NONAI00683_300006_20230111,300006,莱美药业,2023-01-11,3.8461538461538463,3,78,"12月疫情放开以来,公司有销量大增的产品吗?有哪种?公司有研究过国外疫情前后与公司主要产品的相类似产品国外销量变化吗?是变大还是变小还是没研究过?",尊敬的投资者，目前公司产销情况正常，国内优化完善疫情防控措施发布以来部分相关产品市场需求有所增加。公司将积极关注市场变化采取相应的经营措施。感谢您对公司的关心和支持！,-0.24199629324838873
NONAI00684_300007_20230131,300007,汉威科技,2023-01-31,0.0,0,29,公司产品有涉及电子后视镜吗？,尊敬的投资者，您好！公司目前暂未涉及电子后视镜业务。感谢您的关注!,-0.8858440267461817
NONAI00685_300008_20230117,300008,天海防务,2023-01-17,4.545454545454546,1,22,你好，公司定增股票什么时候能完成？,您好，项目正在推进中，敬请关注公司后续的公告，谢谢！,-0.12493306897606267
NONAI00686_300009_20230113,300009,安科生物,2023-01-13,4.395604395604396,4,91,董秘您好，贵公司干扰素销售情况怎么样？在这次的疫情全民皆阳中，同事在医院打了贵公司的干扰素，真的没有变阳，这是否跟贵公司的干扰素有关系？能否简单介绍一下，谢谢！,您好，目前公司干扰素类产品销售情况较好。目前公司加班加点，全力保障市场供应。干扰素α2b具有广谱抗病毒和免疫增强作用，具有预防和治疗病毒感染作用，提前注射干扰素α2b对新冠病毒感染具有一定的预防作用，谢谢。,-0.15001804560584683
NONAI00687_300010_20230111,300010,豆神教育,2023-01-11,5.714285714285714,2,35,你好董秘：咱们这里有没有抖音直播业务，谢谢！,尊敬的投资者，您好，抖音为公司的直播销售通道之一。详细业务请参阅公司定期报告。,0.07072974873625358
NONAI00688_300011_20230314,300011,鼎汉技术,2023-03-14,1.5873015873015872,1,63,请问截止2023年3月10日股东人数，谢谢！,您好，感谢您对公司的关注！根据信息披露公平性原则要求，公司会按照相关规定在证监会规定信息披露媒体公告的定期报告中披露相应股东人数。谢谢。,-0.620129089112172
NONAI00689_300012_20230105,300012,华测检测,2023-01-05,5.714285714285714,2,35,新冠相关的业务占多少?如果恢复正常后把这部分业务拿掉会对公司业绩增长有影响吗,您好！新冠相关的业务在集团层面占比不高，不会对公司的业绩造成较大的影响。谢谢！,0.07072974873625358
NONAI00690_300013_20230105,300013,新宁物流,2023-01-05,0.6172839506172839,1,162,公司12月5日公告关于环球佳酿不是已经和解了吗？怎么还会被证监会立案调查？按照相关规定，创业板股票是否36个月内不得定增？公司的定增计划是否收到影响？另外，皖新供应链13%的股权是否已过户给大河？公司官网介绍为G公司西安工厂提供RDC管理服务，面积86133平方米，G公司是指吉利西安物流基地吗？,您好，公司因未及时披露与环球佳酿的股权纠纷诉讼事项收到河南证监局警示函。证监会立案事项如有进展，公司将及时履行信息披露义务。皖新供应链股权转让事宜按照合同约定履行。G公司为一家集汽车整车、动力总成和关键零部件设计、研发、生产、销售和服务于一体的企业。公司指定信息披露媒体为《证券时报》和巨潮资讯网（www.cninfo.com.cn），公司所有信息均以在上述指定媒体披露的为准，谢谢！,-0.7825104398885112
NONAI00691_300015_20230106,300015,爱尔眼科,2023-01-06,2.127659574468085,2,94,公司2022年6月财报披露：\,谢谢您对公司的关注。根据会计准则规定，企业因购买少数股权取得的长期股权投资与按照新增持股比例计算应享有子公司净资产份额之间的差额，应当调整资本公积（资本溢价或股本溢价），资本公积不足冲减的，调整留存收益。,-0.5296729401303814
NONAI00692_300016_20230213,300016,北陆药业,2023-02-13,1.4705882352941178,1,68,贵司参与股权激励的44人，竟然已有17人辞职，贵司有分析过原因么？,感谢您的关注。公司股权激励对象流动的频率在正常范围内，未来公司将通过人才培养机制、完善的薪酬管理体系、科学的职业发展通道进一步吸引和留住优秀人才。,-0.6396669521734961
NONAI00693_300017_20230110,300017,网宿科技,2023-01-10,1.4880952380952381,5,336,董秘你好！贵公司业务有未涉及web3.0技术？,投资者，您好。Web1.0时代，互联网用户利用Web浏览器通过门户网站，单向获取内容，主要进行浏览、搜索等操作。Web2.0对应的是移动互联网，用户不再只是内容接收方，可以在线阅读、点评、制造内容，成为内容的提供方，还可以与其他用户进行交流沟通。 随着互联网时代的发展及技术的进步，互联网应用蓬勃发展，从娱乐、消费、出行、办公方式等多个方面改变了我们的生活，以互联网视频为例，从标清到超清、高清，并向4K发展，从点播到直播，发展了电商直播、短视频等多种应用。未来，互联网基础设施能力的提升及技术进步将为行业发展注入新的动力。 网宿成立20多年来，始终致力于助力互联网客户、政府及企业客户获得快速、稳定、安全的IT能力和用户体验，关注技术的进步及应用的发展，紧密跟踪客户业务创新，从而提供及时、可靠的服务支持。公司也会积极关注Web3.0相关领域技术发展趋势，为满足客户需求做好技术储备。谢谢！,-0.6367362727142976
NONAI00694_300018_20230102,300018,中元股份,2023-01-02,5.714285714285714,2,35,尊敬的董秘您好请问贵公司子公司世轩科技是否有血氧仪？,您好！谢谢您对公司的关注！世轩科技主要从事医疗信息化业务，并不生产血氧仪。谢谢！,0.07072974873625358
NONAI00695_300020_20230106,300020,银江技术,2023-01-06,7.216494845360825,7,97,贵司与百度合作多年，百度接下来自动驾驶领域的产品落地，贵司是否能够深度参与？,感谢您的关注。2020年5月13日，公司与百度通过云签约正式签订百度Apollo智能交通生态合作框架协议，双方将通过资源共享、技术互补，共同在各自优势城市开展基于车路协同、智能信控及交付的合作，加速城市交通大脑场景多点多地落地。,0.3222001742496773
NONAI00696_300021_20230119,300021,大禹节水,2023-01-19,2.0833333333333335,4,192,请问公司跟供销社有什么关联业务吗？如有，请说明，谢谢！,投资者您好。供销社是为农服务的综合性合作经济组织，其主要职责为宣传贯彻党中央、国务院“三农”工作方针政策；研究提出促进农村经济社会和行业发展的政策法规建议；对重要农业生产资料、农副产品经营进行组织、协调和管理。在服务“三农”业务方面，供销社职责与公司业务发展有诸多契合点，如：高标准农田建设、水肥一体化、土地托管、农业农技服务等。公司陆续与甘肃、河北等地供销社进行深入交流，积极开展相关业务，共同服务农业农村经济发展。感谢您的关注。,-0.5370931711015439
NONAI00697_300024_20230106,300024,机器人,2023-01-06,10.0,3,30,请问贵公司持有000715中兴商业卖了没有？该股票近期涨幅很大，公司投资应该回本了吧！,您好，公司目前仍持有中兴商业股票，具体情况请关注公司2022年年度报告。,0.78816008034808
NONAI00698_300025_20230221,300025,华星创业,2023-02-21,0.0,0,28,公司在chatgtp方面是否有规划及投入？,感谢您的关注，公司积极关注市场动态，目前暂无这方面的具体规划。,-0.8858440267461817
NONAI00699_300026_20230105,300026,红日药业,2023-01-05,0.0,0,45,贵公司公众号介绍超思电子智能工厂是国家战略保供基地，可否详细解释下？另外该工厂血氧仪最大产能多少？,您好，北京超思以指夹式血氧仪产品入选国家重点医疗物资保供企业名单，公司正加紧生产以满足市场需要。,-0.8858440267461817
NONAI00700_300027_20230215,300027,华谊兄弟,2023-02-15,0.0,0,28,请问公司流浪地球2的投资占多少权重？能告诉详细分账比例更好？谢谢,尊敬的投资者您好，按照相关规则，投资比例豁免披露。感谢您的关注！,-0.8858440267461817
NONAI00701_300030_20230110,300030,阳普医疗,2023-01-10,3.8461538461538463,5,130,根据广东省科学技术厅关于公示2022年广东省重点实验室考核评估结果的通知，贵公司的重点实验室评选为不合格等级，根据通知内容“评定为不合格等级的省重点实验室予以撤销，不再纳入省重点实验室序列”，请问一下董秘，目前公司是否已经不属于重点实验室的范畴内了？后续公司的研发是否会受到相关的阻碍？,尊敬的投资者，您好。公司广东省医用材料血液相容性研究企业重点实验室暂不再纳入广东省重点实验室序列。目前公司相关研发项目正有序推进中，以上变动不会对公司的研发产生重大不利影响，后续公司将持续进行研发投入，通过组建高素质研发团队，共同推动公司项目研究与产品的更新迭代。感谢您的关注！,-0.24199629324838873
NONAI00702_300031_20230104,300031,宝通科技,2023-01-04,8.16326530612245,4,49,请问截止12月三十日，贵公司股东户数是多少？,尊敬的投资者，你好。具体可致电公司电话0510-83709871，公司核实股东身份后可进行详细解答，感谢您对宝通科技的关注和支持！,0.48068993822872585
NONAI00703_300032_20230602,300032,金龙机电,2023-06-02,9.090909090909092,2,22,贵公司参股贵州航瑞科技公司是否有产品供货成飞集团？,公司未参股贵州航瑞科技公司。感谢您对公司的关注。,0.6359778887940564
NONAI00704_300033_20230202,300033,同花顺,2023-02-02,3.5714285714285716,1,28,公司概念里有彩票业务，本次世界杯对公司业务是否有积极影响？,尊敬的投资者，您好！公司并没有彩票业务。感谢您对公司的关注，谢谢！,-0.28798541706965963
NONAI00705_300035_20230221,300035,中科电气,2023-02-21,5.555555555555555,7,126,请问22全年业绩预告当中第四季度中扣除的非经常性损益的具体项目内容是什么？,公司2022年度业绩预告中提及的2022年非经常性损益主要为深创投制造业转型升级新材料基金增资公司子公司中科星城控股的增资款计提了相关财务费用，此外，公司子公司中科星城科技作为基石投资者参与中创新航在香港交易所的首次公开发行，报告期末因中创新航港股股价波动带来的损益。谢谢！,0.04415825497285255
NONAI00706_300036_20230306,300036,超图软件,2023-03-06,11.235955056179776,10,89,近期因《数字中国建设整体布局规划》的发布公司股票大涨，请大概谈谈《​数字中国建设整体布局规划》 ​对公司发展的影响力。,投资者，您好：\n 对于公司而言，《规划》的诸多内容均与公司业务相关，公司将面临很大的市场机遇，公司于2023年3月3日披露了《投资者关系活动记录表》，对《规划》政策进行了详细解读，您可在巨潮资讯网查阅公司相关公告。,0.9950594643709665
NONAI00707_300040_20230228,300040,九洲集团,2023-02-28,10.526315789473685,2,19,请问，贵公司还有充电桩业务和收入吗？,您好。有充电桩产品，2022年没有充电桩产品收入。,0.8762655596688308
NONAI00708_300042_20230202,300042,朗科科技,2023-02-02,2.7586206896551726,4,145,请问：1、截止报告期末公司购买的理财产品未到期余额是多少？2、公司规划从哪些业务上、怎样具体介入“东数西算”？,感谢您的关注。请您查阅公司披露的相关公告。韶关城投成为朗科科技控股股东之后，公司将围绕存储主业，通过持续增强自身品牌建设与逐步提升产能等方面的战略规划，发挥朗科科技自身专利储备、品牌以及产业链资源优势，围绕国产替代这一主线，在国家“东数西算”战略工程机遇下，积极参与韶关大数据产业，打造成为湾区数据算力领域优质企业。,-0.42404979030638534
NONAI00709_300043_20230309,300043,星辉娱乐,2023-03-09,3.7383177570093458,4,107,公司已经两年亏损了，难道不会st吗？,您好，感谢您的关注！根据《深圳证券交易所创业板股票上市规则（2023年修订）》的规定，不存在单一利润指标触发的退市情形。目前公司各项经营活动平稳有序，三大主营业务方向清晰，具备持续的经营能力，公司将集中精力并按进度实施经营策略，逐步实现修复。谢谢！,-0.2600480988604764
NONAI00710_300044_20230331,300044,赛为智能,2023-03-31,0.591715976331361,1,169,你好董秘，公司无人机是否可应用于油气设施巡检？,您好！目前，公司研发生产的无人机产品已有系留多旋翼无人机、共轴双旋翼无人机、大载荷油电混动多旋翼无人机、大载荷无人直升机等多款无人机产品，其中共轴双翼无人机可广泛应用于军事侦查、对地打击、情报运营、公共安全、航空摄影、环境监测等方向；大载荷油电混动多旋翼无人机可广泛用于军事 、运输、农业、安防和科研教育等领域。另外，公司的巡检机器人也已成功应用于冶金场景。感谢您对公司的关注！,-0.7867905292849827
NONAI00711_300045_20230313,300045,华力创通,2023-03-13,3.125,1,32,董秘您好，请问在上市公司中还有哪些公司能够为军工厂军工院校做仿真模拟！,您好，上述信息请从相关公开渠道获取相关信息。感谢您对公司的关注和支持。,-0.3627177432792249
NONAI00712_300047_20230317,300047,天源迪科,2023-03-17,20.0,6,30,请问截止3月10日公司的股东户数是多少？谢谢！,"尊敬的各位投资者您好，截止至2023年3月10日，公司股东总户数为53,702户。",2.4621641874423417
NONAI00713_300048_20230106,300048,合康新能,2023-01-06,25.0,4,16,截至12月30日股东人数,"回复：您好，截止12月30日股东人数32,046。",3.2991662409894724
NONAI00714_300049_20230103,300049,福瑞股份,2023-01-03,2.830188679245283,3,106,根据公司法国爱科森公司官网信息，海外NASH新药90%以上在临床实验过程中都是用公司的FIBROSCAN来评估疗效，请问NASH新药上市对FIBROSCAN的销售影响有多大,您好！未来，随着NASH药物进展的催化将持续提升公司FibroScan的诊断需求，尚无法预计其对公司业绩的具体影响程度。公司将持续关注该事项进程，推动FibroScan成为全球NAFLD/NASH检测领域的重要标准之一，进一步推动FibroScan用于普通人群的常规筛查和诊断。谢谢您对公司的关注！,-0.41206927945535293
NONAI00715_300050_20230113,300050,世纪鼎利,2023-01-13,1.9607843137254901,1,51,请问公司董事会和控股股东，定增项目公告发出来差不多有近2年了，定增项目计划文书迟迟不提交股东大会审核决议的真实原因是什么？请具体解释一下！谢谢！,您好，公司积极保持与控股股东沟通关于公司向特定对象发行A股的事项，如有进一步进展，公司将及时披露。感谢您的关注。,-0.5576079273159343
NONAI00716_300052_20230105,300052,中青宝,2023-01-05,6.25,2,32,百度副总裁马杰表示，百度即将在1月10日的ｃｒｅａｔｅ开发者大会上，发布全球首个独立元宇宙解决方案——希壤元宇宙底座MetaStack。据介绍，基于一系列元宇宙组件化基础设施和一站式开发平台，原本需要6个月到一年的元宇宙开发，如今最快40天即可完成。请问贵公司是否与百度合作开发,投资者您好，公司暂无相关计划，业务合作情况以公司公告为准。感谢您的关注！,0.16040854018773187
NONAI00717_300053_20230106,300053,欧比特,2023-01-06,1.1235955056179776,1,89,请问公司转让铂亚信息后，如果涉及到李小明的诉讼败诉，公司还需要承担连带责任吗？,您好，公司一直通过法律武器及其他合法途径持续积极应对您提及的上述事项，全力以赴维护全体股东及公司的合法权益；公司及代理律师将密切跟进有关事项，同时，按法规要求披露达到披露标准的信息（如有），谢谢。,-0.6977536776344669
NONAI00718_300054_20230117,300054,鼎龙股份,2023-01-17,20.0,6,30,您好！请问截至12月底公司股东人数是多少，谢谢！,感谢您的关注。截至2022年12月30日，公司股东总数（含合并）为1万9千余户。,2.4621641874423417
NONAI00719_300056_20230307,300056,中创环保,2023-03-07,7.5,9,120,请问董秘，截止3月6日收盘，现股东人数分别是多少，谢谢,您好，公司股东人数请查阅公司于2022年10月26日披露的《第三季度报告》；如需要其他指定日期的股东人数，您可以携带本人的身份证原件及证券公司出具的您当日持有公司股票的证明原件、书面查询申请原件到公司董事会办公室。工作人员核对您股东身份后，将及时向您反馈。感谢您的关注！,0.36965905357451456
NONAI00720_300057_20230103,300057,万顺新材,2023-01-03,20.0,6,30,请问公司2022年12月31日股东户数是多少？,"您好，截至2022年12月30日，公司含信用账户合并名册总户数为37,829户。谢谢。",2.4621641874423417
NONAI00721_300058_20230313,300058,蓝色光标,2023-03-13,0.0,0,84,请问董秘，日前工信部提倡各级政府在元宇宙上要先行先试，近一年蓝色光标也与通州政府、眉州政府、鹤壁政府、上海临港集团、漕河泾开发区在元宇宙上达成了战略合作协议，公司的营销对象已由产品、公司营销扩展到城市营销。公司看重员工，也善于管理员工，公司未来是否也会外包一些元宇宙政务服务，在元宇宙政务上配置相当数量的员工呢？,您好，公司已积极参与政府元宇宙项目的投标，帮助政府构建适合的元宇宙场景，并配有专门的元宇宙政府服务团队。未来，公司也会持续关注政府元宇宙项目，以及政府文旅行业在元宇宙领域的应用。谢谢！,-0.8858440267461817
NONAI00722_300059_20230105,300059,东方财富,2023-01-05,0.0,0,61,地铁设计与新筑交科联合组建振宁公司 发力轨道交通减振降噪市场。请将地铁设计加入噪音防治板块,尊敬的投资者：您好，感谢关注。您的建议已转达相关部门。您也可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面下端进行反馈。,-0.8858440267461817
NONAI00723_300061_20230109,300061,旗天科技,2023-01-09,4.968944099378882,8,161,董秘您好，近日央行2023年工作重点提到有序推进数字人民币试点， 对公司业务有什么利好吗？,尊敬的投资者：\n您好！公司基于平台化优势和机构客户集群化优势，构建数字人民币应用场景平台，打造数字人民币和数字政务第二增长曲线。目前公司已在银行合作、场景建设等方面布局数字人民币业务，抢占先发优势。未来，公司将打造领先的数字人民币场景营销平台，结合公司聚合支付资质，形成“场景+支付”闭环，进一步夯实公司在数字人民币营销推广及后续支付应用领域的优势地位。,-0.05404074371797719
